Timestamp PowerL,PowerR, Heading,Distance,DriveSpeed,TurnSpeed,FrontRange,StageNumber,StageDistance,TargetScore,TargetX,TargetY,
1516109794975,0.11279937624931335,-0.09717437624931335,6.2584437500000005,-1.295128,-1.1845485020555147,32.9125,0.0,0,-1.295128,0.0,-320.0,-200.0,
1516109794995,0.013061843812465668,0.0025631561875343323,6.8948625,-1.34988525,-4.914716280029934,32.275,0.0,0,-1.34988525,0.0,-320.0,-200.0,
1516109795015,-0.033854166666666664,0.049479166666666664,7.52788125,-1.44987675,-4.91496993625971,31.225,0.0,0,-1.44987675,0.0,-320.0,-200.0,
1516109795035,-0.07552083333333333,0.09114583333333333,8.128187500000001,-1.542726,-4.680526884891379,30.225,0.0,0,-1.54510675,0.0,-320.0,-200.0,
1516109795064,-0.0859375,0.1015625,8.984475,-1.676048,-4.321564712288982,28.6125,0.0,0,-1.676048,0.0,-320.0,-200.0,
1516109795074,-0.0859375,0.1015625,9.2786,-1.68795175,-1.2140412159534935,27.4875,0.0,0,-1.68795175,0.0,-320.0,-200.0,
1516109795094,-0.0859375,0.1015625,9.80853125,-1.704617,-0.9640176343454693,25.1625,0.0,0,-1.704617,0.0,-320.0,-200.0,
1516109795124,-0.0859375,0.1015625,10.48429375,-1.7760395,-3.511430678466077,20.7875,0.0,0,-1.7760395,0.0,-320.0,-200.0,
1516109795149,-0.0859375,0.1015625,10.964962500000002,-1.85460425,1.1878508170138455,17.7875,0.0,0,-1.856985,0.0,-320.0,-200.0,
1516109795157,-0.0859375,0.1015625,11.113,-1.87365025,-2.0918406572285257,17.05,0.0,0,-1.87365025,0.0,-320.0,-200.0,
1516109795177,-0.0859375,0.1015625,11.430518750000001,-1.9022192500000001,-1.2604313499705508,14.850000000000001,0.0,0,-1.9022192500000001,0.0,-320.0,-200.0,
1516109795203,-0.0859375,0.1015625,11.785118750000002,-1.9260267500000001,-0.7930282135838247,12.262500000000001,0.0,0,-1.9260267500000001,0.0,-320.0,-200.0,
1516109795215,-0.125246062874794,0.062253937125205994,11.91694375,-1.9284075,-0.6106855543335717,10.950000000000001,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795243,-0.140994094312191,0.04650590568780899,12.19810625,-1.9284075,-0.6106855543335717,8.225,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795255,-0.140994094312191,0.04650590568780899,12.28578125,-1.9284075,-0.6106855543335717,7.025,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795274,-0.1724286451935768,0.030696354806423187,12.403525000000002,-1.9284075,-0.6106855543335717,4.9750000000000005,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795295,-0.18817667663097382,0.014948323369026184,12.4786625,-1.9284075,-0.6106855543335717,2.25,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795315,-0.21179872006177902,-0.008673720061779022,12.4933125,-1.9284075,-0.6106855543335717,-0.7000000000000001,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795335,-0.20398622006177902,-0.016486220061779022,12.458043750000002,-1.9284075,-0.6106855543335717,-2.7625,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795354,-0.20931758483250934,-0.0426509181658427,12.378475,-1.9284075,-0.6106855543335717,-5.0,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795374,-0.20931758483250934,-0.0426509181658427,12.266650000000002,-1.9284075,-0.6106855543335717,-6.575,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795394,-0.20931758483250934,-0.0426509181658427,12.12529375,-1.9284075,-0.6106855543335717,-7.375,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795415,-0.23293963571389514,-0.0662729690472285,11.95179375,-1.9284075,-0.6106855543335717,-9.2375,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795435,-0.24081364770730335,-0.0741469810406367,11.760556250000002,-1.9284075,-0.6106855543335717,-10.662500000000001,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795454,-0.24868765970071155,-0.0820209930340449,11.547868750000001,-1.923646,-0.018657352423143973,-11.3125,0.0,0,-1.923646,0.0,-320.0,-200.0,
1516109795475,-0.24868765970071155,-0.0820209930340449,11.2946875,-1.92126525,0.0,-12.700000000000001,0.0,0,-1.92126525,0.0,-320.0,-200.0,
1516109795494,-0.24868765970071155,-0.0820209930340449,11.038375,-1.92126525,0.0,-14.525,0.0,0,-1.92126525,0.0,-320.0,-200.0,
1516109795515,-0.27230971058209735,-0.10564304391543071,10.720831250000002,-1.92126525,0.0,-15.75,0.0,0,-1.92126525,0.0,-320.0,-200.0,
1516109795535,-0.27230971058209735,-0.10564304391543071,10.402393750000002,-1.923646,0.0,-16.9375,0.0,0,-1.923646,0.0,-320.0,-200.0,
1516109795555,-0.28811926146348316,-0.13707759479681653,10.036468750000001,-1.9260267500000001,0.0,-19.212500000000002,0.0,0,-1.9260267500000001,0.0,-320.0,-200.0,
1516109795582,-0.28811926146348316,-0.13707759479681653,9.463675000000002,-1.9284075,0.0,-22.9125,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795594,-0.28811926146348316,-0.13707759479681653,9.18119375,-1.9284075,0.0,-24.075000000000003,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795623,-0.29599327345689136,-0.14495160679022473,8.403075000000001,-1.93078825,-0.029561956558855393,-28.9125,0.0,0,-1.93078825,0.0,-320.0,-200.0,
1516109795640,-0.30386728545029956,-0.15282561878363293,7.894843750000001,-1.93554975,-0.11858546702289212,-31.0,0.0,0,-1.93554975,0.0,-320.0,-200.0,
1516109795655,-0.31967683633168537,-0.18426016966501874,7.42890625,-1.9379305,-0.146508706598738,-33.35,0.0,0,-1.9379305,0.0,-320.0,-200.0,
1516109795677,-0.31186433633168537,-0.1920726696650187,6.6655375,-1.94507275,-0.24146241586658843,-35.825,0.0,0,-1.94507275,0.0,-320.0,-200.0,
1516109795694,-0.30405183633168537,-0.1998851696650187,6.037375,-1.94983425,-0.3751760546040126,-38.6625,0.0,0,-1.94983425,0.0,-320.0,-200.0,
1516109795714,-0.30405183633168537,-0.1998851696650187,5.234856250000001,-1.952215,-0.27079056171340504,-40.1875,0.0,0,-1.952215,0.0,-320.0,-200.0,
1516109795734,-0.2070209930340449,-0.12368765970071158,4.41390625,-1.9569765000000001,-0.18976640379413245,-42.125,0.0,0,-1.9569765000000001,0.0,-320.0,-200.0,
1516109795755,-0.10478182385365169,-0.052698490520318345,3.5378937500000003,-1.9641187500000001,-0.2761490503117297,-42.9375,0.0,0,-1.9641187500000001,0.0,-320.0,-200.0,
1516109795775,-0.07086614519357681,-0.07086614519357681,2.6967562500000004,-1.9641187500000001,-0.2761490503117297,-43.087500000000006,0.0,0,-1.9641187500000001,0.0,-320.0,-200.0,
1516109795795,-0.03412073478102684,-0.06036745384335518,1.8158312500000002,-1.9641187500000001,-0.2761490503117297,-43.087500000000006,0.0,0,-1.9641187500000001,0.0,-320.0,-200.0,
1516109795815,0.005249343812465668,-0.02099737524986267,0.9479812500000001,-1.95935725,-0.058484524293524395,-41.925000000000004,0.0,0,-1.95935725,0.0,-320.0,-200.0,
1516109795841,0.0,-0.0,-0.1264875,-1.95459575,0.05381502955503566,-39.987500000000004,0.0,0,-1.95459575,0.0,-320.0,-200.0,
1516109795892,0.0078125,0.0078125,-1.9393062500000002,-1.9284075,0.42754747222602596,-32.7125,0.0,0,-1.9284075,0.0,-320.0,-200.0,
1516109795901,0.0078125,0.0078125,-2.21005625,-1.91650375,1.2291151738869495,-31.1125,0.0,0,-1.91650375,0.0,-320.0,-200.0,
1516109795915,0.0078125,0.0078125,-2.62276875,-1.91174225,0.8059990774556396,-29.1875,0.0,0,-1.91174225,0.0,-320.0,-200.0,
1516109795935,0.0078125,0.0078125,-3.16415625,-1.91650375,0.13341552428252207,-25.875,0.0,0,-1.91650375,0.0,-320.0,-200.0,
1516109795974,0.0078125,0.0078125,-4.12669375,-1.97364175,-1.310678943529185,-23.0625,0.0,0,-1.97364175,0.0,-320.0,-200.0,
1516109795993,0.0078125,0.0078125,-4.555537500000001,-1.9879262500000001,-0.7123142171125955,-21.575000000000003,0.0,0,-1.9879262500000001,0.0,-320.0,-200.0,
1516109796002,0.0078125,0.0078125,-4.7486250000000005,-1.99268775,-0.5616864158355108,-21.400000000000002,0.0,0,-1.99268775,0.0,-320.0,-200.0,
1516109796015,0.013061843812465668,0.0025631561875343323,-5.04184375,-1.99744925,-0.4818734519252421,-20.712500000000002,0.0,0,-1.99983,0.0,-320.0,-200.0,
1516109796035,0.039308562874794006,-0.023683562874794006,-5.421412500000001,-2.00221075,-0.4201493442749523,-19.475,0.0,0,-2.00221075,0.0,-320.0,-200.0,
1516109796054,0.039308562874794006,-0.023683562874794006,-5.7881687500000005,-2.00221075,-0.4201493442749523,-18.0,0.0,0,-2.00221075,0.0,-320.0,-200.0,
1516109796094,0.07080462574958801,-0.05517962574958801,-6.4561625000000005,-1.980784,0.5258159450938386,-14.950000000000001,0.0,0,-1.980784,0.0,-320.0,-200.0,
1516109796112,0.1311720808347066,-0.11554708083470662,-6.71125,-1.9664995,0.8193836768584126,-14.05,0.0,0,-1.9664995,0.0,-320.0,-200.0,
1516109796120,0.1469201147556305,-0.1312951147556305,-6.821375,-1.95935725,0.9639249347126344,-13.625,0.0,0,-1.95935725,0.0,-320.0,-200.0,
1516109796137,0.18366551399230957,-0.16804051399230957,-7.0485625,-1.9403112500000002,1.0349793232367694,-12.075000000000001,0.0,0,-1.9403112500000002,0.0,-320.0,-200.0,
1516109796155,0.19153952598571777,-0.17591452598571777,-7.238031250000001,-1.93078825,0.9103771330242341,-9.35,0.0,0,-1.93078825,0.0,-320.0,-200.0,
1516109796175,0.20728756984074911,-0.19166256984074911,-7.38871875,-1.9379305,0.0,-5.45,0.0,0,-1.9379305,0.0,-320.0,-200.0,
1516109796194,0.2177862524986267,-0.2021612524986267,-7.4554625,-1.9379305,0.0,-1.8625,0.0,0,-1.9403112500000002,0.0,-320.0,-200.0,
1516109796214,0.23353427648544312,-0.21790927648544312,-7.4451937500000005,-1.94507275,-0.18796124323246757,2.2625,0.0,0,-1.9474535,0.0,-320.0,-200.0,
1516109796235,0.23353427648544312,-0.21790927648544312,-7.377993750000001,-1.990307,-3.1710037793650003,4.4625,0.0,0,-1.990307,0.0,-320.0,-200.0,
1516109796255,0.2177862524986267,-0.2021612524986267,-7.2641625,-2.06887175,-4.310902876802246,6.8125,0.0,0,-2.06887175,0.0,-320.0,-200.0,
1516109796275,0.20728756984074911,-0.19166256984074911,-7.0991625,-2.133152,-2.18402403504346,8.7875,0.0,0,-2.133152,0.0,-320.0,-200.0,
1516109796297,0.17579150199890137,-0.16016650199890137,-6.88158125,-2.152198,-0.6554341915990447,11.15,0.0,0,-2.152198,0.0,-320.0,-200.0,
1516109796315,0.12329806884129842,-0.10767306884129842,-6.6684937500000006,-2.16410175,-0.5227692552610416,11.775,0.0,0,-2.16410175,0.0,-320.0,-200.0,
1516109796335,0.12329806884129842,-0.10767306884129842,-6.42450625,-2.161721,-0.5227692552610416,12.425,0.0,0,-2.161721,0.0,-320.0,-200.0,
1516109796355,0.11279937624931335,-0.09717437624931335,-6.1762250000000005,-2.14505575,0.8938552729764359,12.4,0.0,0,-2.14505575,0.0,-320.0,-200.0,
1516109796374,0.11279937624931335,-0.09717437624931335,-5.943793750000001,-2.1379135000000002,0.6223003482999955,12.1125,0.0,0,-2.1379135000000002,0.0,-320.0,-200.0,
1516109796395,0.1311720808347066,-0.11554708083470662,-5.69601875,-2.14505575,0.0,11.65,0.0,0,-2.14505575,0.0,-320.0,-200.0,
1516109796415,0.1311720808347066,-0.11554708083470662,-5.462,-2.16410175,-0.9732342691289642,11.125,0.0,0,-2.16410175,0.0,-320.0,-200.0,
1516109796436,0.1311720808347066,-0.11554708083470662,-5.241268750000001,-2.180767,-0.8331182664001295,10.125,0.0,0,-2.18314775,0.0,-320.0,-200.0,
1516109796458,0.1311720808347066,-0.11554708083470662,-5.0241875,-2.19743225,-0.6261671181715368,9.512500000000001,0.0,0,-2.19743225,0.0,-320.0,-200.0,
1516109796496,0.10492536425590515,-0.08930036425590515,-4.686775000000001,-2.20695525,-0.3498485508084944,7.775,0.0,0,-2.20695525,0.0,-320.0,-200.0,
1516109796504,0.05505659679571787,-0.03943159679571787,-4.6221125,-2.209336,-0.26356831589450075,7.4750000000000005,0.0,0,-2.209336,0.0,-320.0,-200.0,
1516109796515,0.05505659679571787,-0.03943159679571787,-4.545275000000001,-2.209336,-0.26356831589450075,7.2625,0.0,0,-2.209336,0.0,-320.0,-200.0,
1516109796536,0.10492536425590515,-0.08930036425590515,-4.40796875,-2.209336,-0.26356831589450075,5.4375,0.0,0,-2.209336,0.0,-320.0,-200.0,
1516109796554,0.13904609282811484,-0.12342109282811484,-4.314150000000001,-2.209336,-0.26356831589450075,4.3375,0.0,0,-2.209336,0.0,-320.0,-200.0,
1516109796575,0.1994135578473409,-0.1837885578473409,-4.2445,-2.20695525,-0.26356831589450075,2.475,0.0,0,-2.20695525,0.0,-320.0,-200.0,
1516109796594,0.24140830834706625,-0.22578330834706625,-4.207525,-2.1950515,0.6302990991945039,1.2625000000000002,0.0,0,-2.1950515,0.0,-320.0,-200.0,
1516109796614,0.25978100299835205,-0.24415600299835205,-4.191212500000001,-2.22123975,-4.0290235234388225,0.675,0.0,0,-2.22123975,0.0,-320.0,-200.0,
1516109796636,0.27552902698516846,-0.25990402698516846,-4.16759375,-2.333135,-3.8755494058277713,1.3250000000000002,0.0,0,-2.33551575,0.0,-320.0,-200.0,
1516109796654,0.29127707084019977,-0.27565207084019977,-4.123775,-2.361704,-1.4532497062369334,4.0625,0.0,0,-2.361704,0.0,-320.0,-200.0,
1516109796674,0.3096497654914856,-0.2940247654914856,-3.9819250000000004,-2.3950345,-1.7870815192913978,9.925,0.0,0,-2.3950345,0.0,-320.0,-200.0,
1516109796694,0.3175237774848938,-0.3018987774848938,-3.72761875,-2.437888,-2.5206792043303907,16.3875,0.0,0,-2.437888,0.0,-320.0,-200.0,
1516109796715,0.3253978093465169,-0.3097728093465169,-3.3329437500000005,-2.48788375,-2.7462402491600946,21.587500000000002,0.0,0,-2.48788375,0.0,-320.0,-200.0,
1516109796735,0.3253978093465169,-0.3097728093465169,-2.8467312500000004,-2.5569255,-4.311781218871684,27.85,0.0,0,-2.5569255,0.0,-320.0,-200.0,
1516109796795,0.3253978093465169,-0.3097728093465169,-0.6388375000000001,-2.86880375,-6.145853501129397,44.8125,0.0,0,-2.8711845,0.0,-320.0,-200.0,
1516109796812,0.3253978093465169,-0.3097728093465169,0.2008375,-2.9949835,-8.194295056576173,50.2875,0.0,0,-2.99736425,0.0,-320.0,-200.0,
1516109796820,0.23353427648544312,-0.21790927648544312,0.60880625,-3.06878675,-9.366578144978854,51.6625,0.0,0,-3.0711675,0.0,-320.0,-200.0,
1516109796838,0.18366551399230957,-0.16804051399230957,1.5418500000000002,-3.2140125,-7.865047902213413,55.3875,0.0,0,-3.2140125,0.0,-320.0,-200.0,
1516109796854,0.12329806884129842,-0.10767306884129842,2.4519,-3.33066925,-5.175684121851138,55.625,0.0,0,-3.33066925,0.0,-320.0,-200.0,
1516109796892,0.013061843812465668,0.0025631561875343323,4.4917750000000005,-3.5473175,-8.939685519831025,54.625,0.0,0,-3.5473175,0.0,-320.0,-200.0,
1516109796900,0.0078125,0.0078125,4.955287500000001,-3.62112075,-8.735895789377123,54.4125,0.0,0,-3.62112075,0.0,-320.0,-200.0,
1516109796916,0.0078125,0.0078125,5.813356250000001,-3.7473005,-8.192180308830487,53.1875,0.0,0,-3.74968125,0.0,-320.0,-200.0,
1516109796934,0.0078125,0.0078125,6.76635,-3.83062675,-1.9664852921437646,52.712500000000006,0.0,0,-3.83062675,0.0,-320.0,-200.0,
1516109796954,0.0078125,0.0078125,7.8178625,-3.8830032500000002,-3.6755567563394966,49.725,0.0,0,-3.8830032500000002,0.0,-320.0,-200.0,
1516109796975,0.005208333333333334,0.010416666666666666,8.7523125,-4.02584825,-8.193237546244516,43.5125,0.0,0,-4.0282290000000005,0.0,-320.0,-200.0,
1516109796996,0.005208333333333334,0.010416666666666666,9.63200625,-4.17821625,-5.7827301433082345,39.25,0.0,0,-4.17821625,0.0,-320.0,-200.0,
1516109797015,0.005208333333333334,0.010416666666666666,10.374512500000002,-4.27344625,-4.274620702037885,36.8125,0.0,0,-4.2758270000000005,0.0,-320.0,-200.0,
1516109797035,0.005208333333333334,0.010416666666666666,11.06059375,-4.3472495,-3.2557264957264955,33.4625,0.0,0,-4.3472495,0.0,-320.0,-200.0,
1516109797056,0.005208333333333334,0.010416666666666666,11.709700000000002,-4.418672,-2.8913211786316095,30.462500000000002,0.0,0,-4.418672,0.0,-320.0,-200.0,
1516109797074,0.005208333333333334,0.010416666666666666,12.27419375,-4.4710485,-2.587455338341779,28.450000000000003,0.0,0,-4.47342925,0.0,-320.0,-200.0,
1516109797110,0.005208333333333334,0.010416666666666666,13.230356250000002,-4.55913625,-2.286489471535931,24.012500000000003,0.0,0,-4.55913625,0.0,-320.0,-200.0,
1516109797119,0.005208333333333334,0.010416666666666666,13.444137500000002,-4.57818225,-2.234580502856875,23.175,0.0,0,-4.57818225,0.0,-320.0,-200.0,
1516109797135,0.005208333333333334,0.010416666666666666,13.79203125,-4.6138935000000005,-2.1372863667478375,21.3,0.0,0,-4.6138935000000005,0.0,-320.0,-200.0,
1516109797155,0.005208333333333334,0.010416666666666666,14.19908125,-4.6424625,-1.3657060498067535,19.1125,0.0,0,-4.6424625,0.0,-320.0,-200.0,
1516109797174,0.005208333333333334,0.010416666666666666,14.54995,-4.67341225,-1.6386616076882705,17.05,0.0,0,-4.67341225,0.0,-320.0,-200.0,
1516109797195,0.005208333333333334,0.010416666666666666,14.8751625,-4.694839,-0.792797142833357,14.925,0.0,0,-4.694839,0.0,-320.0,-200.0,
1516109797215,0.005208333333333334,0.010416666666666666,15.144212500000002,-4.70198125,-0.4468196416715738,12.4,0.0,0,-4.70198125,0.0,-320.0,-200.0,
1516109797236,0.005208333333333334,0.010416666666666666,15.3762875,-4.70674275,-0.32550254133297785,10.025,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797255,-0.010416666666666668,0.026041666666666668,15.5456625,-4.7091235000000005,-0.3024610092726548,8.0625,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797275,-0.052083333333333336,0.06770833333333334,15.68323125,-4.7091235000000005,-0.3024610092726548,5.8125,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797303,-0.052083333333333336,0.06770833333333334,15.818168750000002,-4.7091235000000005,-0.3024610092726548,3.475,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797315,-0.05989583333333333,0.07552083333333333,15.857431250000001,-4.7091235000000005,-0.3024610092726548,2.7875,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797335,-0.05989583333333333,0.07552083333333333,15.897075000000001,-4.7091235000000005,-0.3024610092726548,1.2750000000000001,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797355,-0.05989583333333333,0.07552083333333333,15.90940625,-4.7091235000000005,-0.3024610092726548,0.15000000000000002,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797375,-0.05989583333333333,0.07552083333333333,15.893368750000002,-4.7091235000000005,-0.3024610092726548,-1.6,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797395,-0.06770833333333333,0.08333333333333333,15.85901875,-4.7091235000000005,-0.3024610092726548,-2.0500000000000003,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797416,-0.06770833333333333,0.08333333333333333,15.8037875,-4.7091235000000005,-0.3024610092726548,-2.8000000000000003,0.0,0,-4.7091235000000005,0.0,-320.0,-200.0,
1516109797452,-0.06770833333333333,0.08333333333333333,15.71003125,-4.67817375,0.9021666019307105,-2.9125,0.0,0,-4.67817375,0.0,-320.0,-200.0,
1516109797469,-0.06770833333333333,0.08333333333333333,15.657268750000002,-4.66388925,0.7994593596265888,-3.0375,0.0,0,-4.66388925,0.0,-320.0,-200.0,
1516109797478,-0.06770833333333333,0.08333333333333333,15.629912500000001,-4.65912775,0.7177581645650717,-3.475,0.0,0,-4.65912775,0.0,-320.0,-200.0,
1516109797495,-0.06770833333333333,0.08333333333333333,15.57604375,-4.64960475,0.4916771648664836,-3.3875,0.0,0,-4.64960475,0.0,-320.0,-200.0,
1516109797515,-0.06770833333333333,0.08333333333333333,15.50575,-4.6472240000000005,0.3886510466193522,-3.5500000000000003,0.0,0,-4.6472240000000005,0.0,-320.0,-200.0,
1516109797535,-0.06770833333333333,0.08333333333333333,15.437918750000001,-4.6472240000000005,0.3886510466193522,-3.3000000000000003,0.0,0,-4.6472240000000005,0.0,-320.0,-200.0,
1516109797563,-0.06770833333333333,0.08333333333333333,15.3389375,-4.6472240000000005,0.3886510466193522,-3.6750000000000003,0.0,0,-4.6472240000000005,0.0,-320.0,-200.0,
1516109797575,-0.06770833333333333,0.08333333333333333,15.30009375,-4.6519855,0.053065045497857455,-3.2375000000000003,0.0,0,-4.6519855,0.0,-320.0,-200.0,
1516109797594,-0.06770833333333333,0.08333333333333333,15.23866875,-4.656747,-0.051996455308328665,-3.2625,0.0,0,-4.656747,0.0,-320.0,-200.0,
1516109797623,-0.06770833333333333,0.08333333333333333,15.15378125,-4.66388925,-0.2723284756697399,-2.8125,0.0,0,-4.66388925,0.0,-320.0,-200.0,
1516109797653,-0.05989583333333333,0.07552083333333333,15.073425000000002,-4.66865075,-0.2204342019068959,-2.4125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797662,-0.06770833333333333,0.08333333333333333,15.05139375,-4.66865075,-0.2204342019068959,-2.5625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797674,-0.06770833333333333,0.08333333333333333,15.021225000000001,-4.66865075,-0.2204342019068959,-2.3875,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797695,-0.06770833333333333,0.08333333333333333,14.969100000000001,-4.66865075,-0.2204342019068959,-2.6,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797715,-0.06770833333333333,0.08333333333333333,14.923556250000003,-4.66865075,-0.2204342019068959,-2.2375000000000003,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797737,-0.06770833333333333,0.08333333333333333,14.879206250000001,-4.66865075,-0.2204342019068959,-1.9875,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797755,-0.06770833333333333,0.08333333333333333,14.846425000000002,-4.66865075,-0.2204342019068959,-1.8125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797774,-0.06770833333333333,0.08333333333333333,14.8133125,-4.66865075,-0.2204342019068959,-1.675,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797795,-0.06770833333333333,0.08333333333333333,14.779043750000001,-4.66865075,-0.2204342019068959,-1.75,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797815,-0.06770833333333333,0.08333333333333333,14.74696875,-4.66865075,-0.2204342019068959,-1.7750000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797845,-0.06770833333333333,0.08333333333333333,14.70239375,-4.66865075,-0.2204342019068959,-1.625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797855,-0.06770833333333333,0.08333333333333333,14.68815625,-4.66865075,-0.2204342019068959,-1.2750000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797874,-0.06770833333333333,0.08333333333333333,14.664262500000001,-4.66865075,-0.2204342019068959,-1.3,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797899,-0.05989583333333333,0.07552083333333333,14.63845625,-4.66865075,-0.2204342019068959,-1.2875,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797914,-0.05989583333333333,0.07552083333333333,14.6261375,-4.66865075,-0.2204342019068959,-0.8,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797935,-0.052083333333333336,0.06770833333333334,14.612337500000002,-4.66865075,-0.2204342019068959,-0.5125000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797964,-0.044270833333333336,0.059895833333333336,14.600912500000002,-4.66865075,-0.2204342019068959,-0.21250000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797975,-0.044270833333333336,0.059895833333333336,14.599275000000002,-4.66865075,-0.2204342019068959,-0.1375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109797995,-0.033854166666666664,0.049479166666666664,14.5974125,-4.66865075,-0.2204342019068959,-0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798015,0.005208333333333334,0.010416666666666666,14.59644375,-4.66865075,-0.2204342019068959,0.125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798036,0.005208333333333334,0.010416666666666666,14.596418750000002,-4.66865075,-0.2204342019068959,0.375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798055,0.005208333333333334,0.010416666666666666,14.598587500000002,-4.66865075,0.0,0.1375,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798075,0.005208333333333334,0.010416666666666666,14.602018750000001,-4.66865075,0.0,0.2625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798094,0.005208333333333334,0.010416666666666666,14.59981875,-4.66865075,0.0,-0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798115,0.005208333333333334,0.010416666666666666,14.60075,-4.66865075,0.0,-0.1625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798137,0.005208333333333334,0.010416666666666666,14.60028125,-4.66865075,0.0,-0.05,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798155,0.005208333333333334,0.010416666666666666,14.60056875,-4.66865075,0.0,-0.0125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798175,0.005208333333333334,0.010416666666666666,14.60051875,-4.66865075,0.0,0.325,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798195,0.005208333333333334,0.010416666666666666,14.602081250000001,-4.66865075,0.0,-0.025,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798227,0.005208333333333334,0.010416666666666666,14.602568750000001,-4.66865075,0.0,0.15000000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798236,0.005208333333333334,0.010416666666666666,14.602662500000001,-4.66865075,0.0,-0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798255,0.005208333333333334,0.010416666666666666,14.601425,-4.66865075,0.0,-0.08750000000000001,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798274,0.005208333333333334,0.010416666666666666,14.60285,-4.66865075,0.0,-0.037500000000000006,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798295,0.005208333333333334,0.010416666666666666,14.604425,-4.66865075,0.0,0.1125,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798315,0.0078125,0.0078125,14.605212500000002,-4.66865075,0.0,-0.4,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798338,0.0078125,0.0078125,14.6016875,-4.66865075,0.0,-0.17500000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798355,0.0078125,0.0078125,14.601543750000001,-4.66865075,0.0,0.17500000000000002,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798374,0.0078125,0.0078125,14.603462500000001,-4.66865075,0.0,0.037500000000000006,0.0,0,-4.66865075,0.0,-320.0,-200.0,
1516109798394,0.0078125,0.0078125,14.602125000000001,-4.66865075,0.0,0.0625,0.0,0,-4.66865075,0.0,-320.0,-200.0,
